assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,159,None,None,4,41727,0,0,2,-2,54.2,0,0,2,2.5,3.5,2,Ryan,3.0,9,0,29.9,427,False,177.2,0,0,0,0,900,,None,42,0,0,0,41727.jpg,3.2,0,0,Bennett,11.9,False,5,a,20,39,68.0,32,604948,8645,244559,15813,0.7,7.6,Bennett,2
0,0,0,0,0,0,77610,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,428,False,0.0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-31T19:01:13Z,40,0,0,0,77610.jpg,0.0,0,0,Batth,0.9,False,6,u,20,39,0.0,0,5306,16,58864,927,0.0,0.0,Batth,0
0,0,0,0,0,0,67184,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Roderick Jefferson,0.0,0,0,0.0,429,False,0.0,0,0,0,0,0,Season-long loan to Olympiacos,2018-07-13T08:41:00Z,40,0,0,0,67184.jpg,0.0,0,0,Gonçalves Miranda,0.1,False,25,u,20,39,0.0,0,709,17,3229,65,0.0,0.0,Miranda,0
0,2,180,None,None,4,94147,0,0,0,0,5.9,0,0,2,2.2,3.2,2,Conor,2.7,9,0,17.0,430,False,165.8,0,0,0,0,900,,None,45,0,0,0,94147.jpg,3.3,0,0,Coady,0.6,False,16,a,20,39,0.0,33,13116,339,16400,832,0.6,7.3,Coady,2
0,0,15,None,None,0,216054,0,0,-2,2,31.9,0,0,2,-0.2,0.8,0,Rúben Gonçalo,0.3,0,0,4.6,431,False,12.8,0,0,0,0,67,,None,43,0,0,0,216054.jpg,1.0,0,0,Silva Nascimento Vinagre,0.1,False,29,a,20,39,2.0,4,650,15,4190,86,0.1,0.9,Vinagre,0
1,0,61,None,None,4,194634,-1,1,-6,6,141.6,0,0,3,1.2,2.2,1,Diogo,1.7,8,0,37.5,432,False,56.0,0,0,0,0,740,,None,59,0,0,0,194634.jpg,2.2,0,0,Jota,1.2,False,18,a,20,39,176.0,22,23684,67,281670,4008,0.3,3.7,Jota,3
1,2,144,None,None,4,171317,-1,1,0,0,190.2,1,0,3,1.5,2.5,2,Rúben Diogo,2.0,9,1,53.2,433,False,222.2,0,0,0,0,900,,None,50,0,0,0,171317.jpg,3.1,0,0,da Silva Neves,18.5,False,8,a,20,39,120.0,31,1008752,3364,811121,67711,0.4,6.2,Neves,3
0,0,35,100,100,0,166324,0,0,-2,2,81.9,0,0,3,0.2,1.2,1,Ivan,0.7,0,1,17.3,434,False,51.8,0,0,0,0,86,,2018-07-30T18:31:10Z,53,0,0,0,166324.jpg,2.0,0,0,Cavaleiro,0.0,False,7,a,20,39,43.0,8,2203,22,7302,193,0.1,1.5,Cavaleiro,1
0,0,65,100,100,3,165808,0,0,-1,1,107.9,0,0,3,1.8,2.8,2,Hélder,2.3,9,0,26.9,435,False,46.8,0,0,0,0,711,,2018-10-01T12:31:14Z,49,0,0,0,165808.jpg,2.1,0,0,Costa,0.5,False,10,a,20,39,114.0,21,30422,369,44914,1869,0.5,4.3,Costa,0
0,0,0,0,0,0,198847,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Bright,0.0,0,0,0.0,436,False,0.0,0,0,0,0,0,Joined Kilmarnock on loan until January on 31/8. - Expected back 01 Jan,2018-08-31T15:01:13Z,43,0,0,0,198847.jpg,0.0,0,0,Enobakhare,0.2,False,14,n,20,39,0.0,0,4706,650,11898,582,0.0,0.0,Enobakhare,0
3,2,107,100,100,4,102057,0,0,2,-2,201.1,0,0,4,2.2,3.2,2,Raúl,2.7,9,2,74.0,437,False,179.0,0,0,0,0,805,,2018-09-12T16:31:15Z,57,0,0,0,102057.jpg,3.8,0,0,Jiménez,7.5,False,9,a,20,39,364.0,38,512079,16537,297952,28060,0.5,6.7,Jiménez,0
1,0,14,None,None,0,141569,0,0,-2,2,28.3,0,0,4,-0.2,0.8,1,Bonatini Lohner Maia,0.3,0,0,12.9,438,False,22.0,0,0,0,0,102,,None,48,0,0,0,141569.jpg,1.5,0,0,Bonatini,0.5,False,33,a,20,39,88.0,9,24842,380,49188,1016,0.1,1.9,Bonatini,0
0,0,6,None,None,0,222531,0,0,-1,1,12.5,0,0,3,-0.5,0.5,0,Morgan,0.0,0,0,1.6,448,False,2.2,0,0,0,0,31,,None,44,0,0,0,222531.jpg,0.8,0,0,Gibbs-White,0.3,False,17,a,20,39,2.0,3,8302,79,14965,472,0.0,0.7,Gibbs-White,1
0,0,0,0,0,0,219929,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Rafa,0.0,0,0,0.0,449,False,0.0,0,0,0,0,0,Season-long loan to Las Palmas,2018-07-25T08:17:16Z,45,0,0,0,219929.jpg,0.0,0,0,Mir,0.1,False,9,u,20,39,0.0,0,1381,42,4392,87,0.0,0.0,Mir,0
0,4,188,None,None,4,38533,0,0,1,-1,0.0,2,0,1,3.5,4.5,2,Rui Pedro,4.0,9,0,20.3,454,False,203.6,0,0,0,0,900,,None,46,0,0,0,38533.jpg,4.4,0,30,dos Santos Patrício,10.5,False,11,a,20,39,0.0,44,384270,5826,145109,20737,0.9,9.6,Patrício,0
1,4,174,None,None,4,19624,0,0,0,0,329.5,0,0,3,1.5,2.5,2,João Filipe Iria,2.0,9,1,58.8,475,False,229.2,0,0,0,0,883,,None,55,0,0,0,19624.jpg,3.5,0,0,Santos Moutinho,3.9,False,28,a,20,39,29.0,35,249745,1818,139797,22479,0.4,6.4,Moutinho,1
0,4,169,100,100,4,114128,0,0,0,0,153.3,1,0,2,1.8,2.8,2,Jonathan,2.3,9,1,48.3,483,False,179.4,0,0,0,0,828,,2018-08-25T18:01:15Z,45,0,0,0,114128.jpg,4.0,0,0,Castro Otto,2.9,False,19,a,20,39,149.0,40,180329,5030,59345,8422,0.5,8.9,Jonny,2
0,2,72,100,100,0,159533,-1,1,-1,1,115.3,0,0,3,0.8,1.8,2,Adama,1.3,1,1,31.6,500,False,107.6,0,0,0,0,248,,2018-08-18T13:01:12Z,54,0,0,0,159533.jpg,1.8,0,0,Traoré,0.4,False,37,a,20,39,93.0,16,36651,146,52613,1496,0.2,2.9,Traoré,1
0,0,0,100,100,0,151589,0,0,-1,1,0.0,0,0,3,-0.5,0.5,0,Leander,0.0,0,0,0.0,519,False,0.0,0,0,0,0,0,,2018-08-24T16:31:12Z,44,0,0,0,151589.jpg,0.0,0,0,Dendoncker,0.3,False,32,a,20,39,0.0,0,9343,128,20560,452,0.0,0.0,Dendoncker,0
0,0,0,None,None,0,123354,0,0,0,0,0.0,0,0,2,-0.5,0.5,0,Kortney,0.0,0,0,0.0,525,False,0.0,0,0,0,0,0,,None,40,0,0,0,123354.jpg,0.0,0,0,Hause,0.3,False,30,a,20,39,0.0,0,13852,472,9171,456,0.0,0.0,Hause,0
